-16.430937, -71.532592
-16.434299, -71.531432
-16.442187, -71.525193
-16.443350, -71.529035
-16.447960, -71.532157
-16.445707, -71.530505
-16.443495, -71.518510
-16.436249, -71.521296
-16.429457, -71.523774
-16.452162, -71.537226
-16.446724, -71.527162
-16.447777, -71.534900
-16.440543, -71.525671
-16.433869, -71.515523
-16.426841, -71.517915
-16.424806, -71.515518
-16.425351, -71.522386
-16.425660, -71.537307
-16.425395, -71.535695
-16.426671, -71.533860
