-16.403720, -71.514923
-16.403937, -71.512583
-16.406363, -71.511246
-16.405213, -71.510496
-16.401045, -71.508404
-16.400716, -71.505507
-16.400294, -71.502889
-16.402630, -71.499767
-16.401590, -71.496387
-16.404796, -71.499448
-16.403983, -71.491788
-16.401080, -71.495116
-16.402620, -71.499838
-16.405427, -71.513700
-16.396817, -71.508056
-16.401835, -71.514110
-16.402056, -71.514442
-16.402350, -71.492928
-16.402717, -71.503604
-16.410874, -71.506117

