-16.408354, -71.539353
-16.403586, -71.535223
-16.404914, -71.536339
-16.403113, -71.537905
-16.401447, -71.534326
-16.400733, -71.529183
-16.399949, -71.536738
-16.394887, -71.533106
-16.393438, -71.529826
-16.403154, -71.530899
-16.398553, -71.532991
-16.404397, -71.546376
-16.398538, -71.544439
-16.396153, -71.528031
-16.411524, -71.528417
-16.413656, -71.527842
-16.415884, -71.534078
-16.419672, -71.547629
-16.415150, -71.547506
-16.402394, -71.532003

