-16.413982, -71.510238
-16.415672, -71.511033
-16.420642, -71.508529
-16.419594, -71.501821
-16.423785, -71.497418
-16.426563, -71.497054
-16.409066, -71.489518
-16.408695, -71.486887
-16.419466, -71.494520
-16.424595, -71.512856
-16.424835, -71.505535
-16.413769, -71.505859
-16.413687, -71.507608
-16.412709, -71.501203
-16.411671, -71.500377
-16.420007, -71.497117

